theta,v_w,H,pilot_kappa,s_vw_fit,p_fit,q_fit,kappa_fit,lambda_fit,A0_theta_fit,A_eff_fit,rel_rmse
2.879793265790644,0.5,0.5,1.656799999999818,0.17721569422477954,3.2461426726972884,2.0,0.2936109621915825,2.9328398102926347,2.1664480046355505,0.2283294631882294,0.06590624492392558
2.879793265790644,0.5,1.0,1.3079999999998613,0.17721569422477954,3.2461426726972884,2.0,0.23179812804598704,2.9328398102926347,2.1664480046355505,0.2283294631882294,0.011326157557963776
2.879793265790644,0.5,1.5,1.152799999999896,0.17721569422477954,3.2461426726972884,2.0,0.2042942523023074,2.9328398102926347,2.1664480046355505,0.2283294631882294,0.020266225164346157
2.879793265790644,0.5,2.0,1.011199999999924,0.17721569422477954,3.2461426726972884,2.0,0.17920051000008358,2.9328398102926347,2.1664480046355505,0.2283294631882294,0.020463061810768755
2.879793265790644,0.7,0.05,3.781120000007979,0.2500414256406645,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.31104178170642816
2.879793265790644,0.7,0.1,3.483760000000702,0.2500414256406645,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.3870740341179587
2.879793265790644,0.7,0.2,2.868879999999685,0.2500414256406645,3.2461426726972884,2.0,0.7173388451919108,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.21316534525760727
2.879793265790644,0.7,0.5,2.1632799999997623,0.2500414256406645,3.2461426726972884,2.0,0.5409096152598772,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.03317238869169015
2.879793265790644,0.7,1.0,1.7225599999998176,0.2500414256406645,3.2461426726972884,2.0,0.43071135815153744,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.014260672938364829
2.879793265790644,0.7,1.5,1.5231999999998642,0.2500414256406645,3.2461426726972884,2.0,0.3808630995358262,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.00783554332938343
2.879793265790644,0.7,2.0,1.339519999999902,0.2500414256406645,3.2461426726972884,2.0,0.3349354904741584,2.9328398102926347,2.1664480046355505,0.6806352038000271,0.012321354621309514
2.879793265790644,0.9,0.05,4.495680000009488,0.37230612488506104,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.1959157627852751
2.879793265790644,0.9,0.1,4.176720000000264,0.37230612488506104,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.26327146592362116
2.879793265790644,0.9,0.2,3.487679999999617,0.37230612488506104,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.12017832265407213
2.879793265790644,0.9,0.5,2.663279999999708,0.37230612488506104,3.2461426726972884,2.0,0.8,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.021645111913006745
2.879793265790644,0.9,1.0,2.1333599999997745,0.37230612488506104,3.2461426726972884,2.0,0.7942629945847098,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.04158369543252383
2.879793265790644,0.9,1.5,1.890719999999833,0.37230612488506104,3.2461426726972884,2.0,0.7039266364426204,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.026212381908855536
2.879793265790644,0.9,2.0,1.6667999999998802,0.37230612488506104,3.2461426726972884,2.0,0.6205598489583751,2.9328398102926347,2.1664480046355505,1.5389089576878974,0.02620221490394561
